name,type,start_time,duration,"error","data"
"ch0","data",188.9965945,0.000082,,0x00
"ch0","data",188.9966795,0.000082,,0x54
"ch0","data",188.996764,0.000082,,0x0E
"ch0","data",188.996849,0.000082,,0x11
"ch0","data",188.9969335,0.000082,,0xF5
"ch0","data",188.997018,0.000082,,0x7D
"ch0","data",188.9971025,0.000082,,0xDD
"ch0","data",188.9971875,0.000082,,0x02
"ch0","data",188.997272,0.000082,,0x00
"ch0","data",188.9973565,0.000082,,0x0F
"ch0","data",188.9974415,0.000082,,0x00
"ch0","data",188.997526,0.000082,,0x7B
"ch0","data",188.9976105,0.000082,,0x0C
"ch0","data",188.997695,0.000082,,0x00
"ch0","data",188.9977795,0.000082,,0x11
"ch0","data",188.9978645,0.000082,,0x00
"ch0","data",188.997949,0.000082,,0x00
"ch0","data",188.9980335,0.000082,,0x00
"ch0","data",188.9981185,0.000082,,0x00
"ch0","data",188.998203,0.000082,,0x00
"ch0","data",188.998288,0.000082,,0x01
"ch0","data",188.9983725,0.000082,,0x00
"ch0","data",188.998457,0.000082,,0x61
"ch0","data",188.998542,0.000082,,0x76
"ch0","data",188.9986265,0.000082,,0x7D
"ch1","data",189.7286285,0.000082,,0x0D
"ch1","data",189.7287155,0.000082,,0x0A
"ch1","data",189.728802,0.000082,,0x00
"ch1","data",189.728889,0.000082,,0x7B
"ch1","data",189.7289755,0.000082,,0x38
"ch1","data",189.7290625,0.000082,,0x00
"ch1","data",189.729149,0.000082,,0x01
"ch1","data",189.729236,0.000082,,0x00
"ch1","data",189.7293225,0.000082,,0x05
"ch1","data",189.7294095,0.000082,,0x00
"ch1","data",189.729496,0.000082,,0x01
"ch1","data",189.729583,0.000082,,0x00
"ch1","data",189.7296695,0.000082,,0x00
"ch1","data",189.7297565,0.000082,,0x00
"ch1","data",189.729843,0.000082,,0x46
"ch1","data",189.72993,0.000082,,0x81
"ch1","data",189.7300165,0.000082,,0x9E
"ch1","data",189.7301035,0.000082,,0xE3
"ch1","data",189.73019,0.000082,,0x00
"ch1","data",189.730277,0.000082,,0x1D
"ch1","data",189.7303635,0.000082,,0x00
"ch1","data",189.7304505,0.000082,,0x0F
"ch1","data",189.730537,0.000082,,0x00
"ch1","data",189.730624,0.000082,,0x01
"ch1","data",189.7307105,0.000082,,0x00
"ch1","data",189.7307975,0.000082,,0x00
"ch1","data",189.730884,0.000082,,0x00
"ch1","data",189.730971,0.000082,,0x00
"ch1","data",189.7310575,0.000082,,0x00
"ch1","data",189.7311445,0.000082,,0x00
"ch1","data",189.731231,0.000082,,0x09
"ch1","data",189.731318,0.000082,,0x00
"ch1","data",189.7314045,0.000082,,0x16
"ch1","data",189.7314915,0.000082,,0x25
"ch1","data",189.731578,0.000082,,0x61
"ch1","data",189.731665,0.000082,,0x07
"ch1","data",189.7317515,0.000082,,0x73
"ch1","data",189.7318385,0.000082,,0x62
"ch1","data",189.731925,0.000082,,0x00
"ch1","data",189.732012,0.000082,,0x00
"ch1","data",189.7320985,0.000082,,0xFF
"ch1","data",189.7321855,0.000082,,0x04
"ch1","data",189.732272,0.000082,,0xFF
"ch1","data",189.732359,0.000082,,0x0F
"ch1","data",189.7324455,0.000082,,0x04
"ch1","data",189.7325325,0.000082,,0x40
"ch1","data",189.732619,0.000082,,0x0C
"ch1","data",189.732706,0.000082,,0xFE
"ch1","data",189.7327925,0.000082,,0x00
"ch1","data",189.7328795,0.000082,,0x00
"ch1","data",189.732966,0.000082,,0x00
"ch1","data",189.733053,0.000082,,0x01
"ch1","data",189.7331395,0.000082,,0x00
"ch1","data",189.7332265,0.000082,,0x13
"ch1","data",189.733313,0.000082,,0x00
"ch1","data",189.7334,0.000082,,0x00
"ch1","data",189.7334865,0.000082,,0x2C
"ch1","data",189.7335735,0.000082,,0xCC
"ch1","data",189.73366,0.000082,,0xBF
"ch1","data",189.733747,0.000082,,0xCF
"ch1","data",189.7338335,0.000082,,0x7D
"ch1","data",189.7339205,0.000082,,0x0D
"ch1","data",189.734007,0.000082,,0x0A
"ch1","data",189.734094,0.000082,,0x0D
"ch1","data",189.7341805,0.000082,,0x0A
"ch1","data",189.7342675,0.000082,,0x00
"ch1","data",189.734354,0.000082,,0x7B
"ch1","data",189.734441,0.000082,,0x38
"ch1","data",189.7345275,0.000082,,0x00
"ch1","data",189.7346145,0.000082,,0x01
"ch1","data",189.734701,0.000082,,0x00
"ch1","data",189.734788,0.000082,,0x05
"ch1","data",189.7348745,0.000082,,0x00
"ch1","data",189.7349615,0.000082,,0x01
"ch1","data",189.735048,0.000082,,0x00
"ch1","data",189.735135,0.000082,,0x00
"ch1","data",189.7352215,0.000082,,0x00
"ch1","data",189.7353085,0.000082,,0x00
"ch1","data",189.735395,0.000082,,0x12
"ch1","data",189.735482,0.000082,,0x4B
"ch1","data",189.7355685,0.000082,,0x00
"ch1","data",189.7356555,0.000082,,0x38
"ch1","data",189.735742,0.000082,,0x0D
"ch1","data",189.735829,0.000082,,0x16
"ch1","data",189.7359155,0.000082,,0xFD
"ch1","data",189.7360025,0.000082,,0x00
"ch1","data",189.736089,0.000082,,0x00
"ch1","data",189.736176,0.000082,,0x00
"ch1","data",189.7362625,0.000082,,0x00
"ch1","data",189.7363495,0.000082,,0x00
"ch1","data",189.736436,0.000082,,0x00
"ch1","data",189.736523,0.000082,,0x00
"ch1","data",189.7366095,0.000082,,0x00
"ch1","data",189.7366965,0.000082,,0x3E
"ch1","data",189.736783,0.000082,,0x00
"ch1","data",189.73687,0.000082,,0xFF
"ch1","data",189.7369565,0.000082,,0x41
"ch1","data",189.7370435,0.000082,,0x04
"ch1","data",189.73713,0.000082,,0x00
"ch1","data",189.737217,0.000082,,0x00
"ch1","data",189.7373035,0.000082,,0x00
"ch1","data",189.7373905,0.000082,,0x90
"ch1","data",189.737477,0.000082,,0x01
"ch1","data",189.737564,0.000082,,0x14
"ch1","data",189.7376505,0.000082,,0x00
"ch1","data",189.7377375,0.000082,,0x00
"ch1","data",189.737824,0.000082,,0x00
"ch1","data",189.737911,0.000082,,0x00
"ch1","data",189.7379975,0.000082,,0x00
"ch1","data",189.7380845,0.000082,,0x00
"ch1","data",189.738171,0.000082,,0x00
"ch1","data",189.738258,0.000082,,0x00
"ch1","data",189.7383445,0.000082,,0x00
"ch1","data",189.7384315,0.000082,,0x00
"ch1","data",189.738518,0.000082,,0x00
"ch1","data",189.738605,0.000082,,0x00
"ch1","data",189.7386915,0.000082,,0x00
"ch1","data",189.7387785,0.000082,,0x00
"ch1","data",189.738865,0.000082,,0x00
"ch1","data",189.738952,0.000082,,0x00
"ch1","data",189.7390385,0.000082,,0x00
"ch1","data",189.7391255,0.000082,,0xBA
"ch1","data",189.739212,0.000082,,0x74
"ch1","data",189.739299,0.000082,,0x7D
"ch1","data",189.7393855,0.000082,,0x0D
"ch1","data",189.7394725,0.000082,,0x0A
"ch1","data",189.739559,0.000082,,0x0D
"ch1","data",189.739646,0.000082,,0x0A
"ch1","data",189.7397325,0.000082,,0x0D
"ch1","data",189.7398195,0.000082,,0x0A
"ch1","data",189.739906,0.000082,,0x00
"ch1","data",189.739993,0.000082,,0x7B
"ch1","data",189.7400795,0.000082,,0x0C
"ch1","data",189.7401665,0.000082,,0x00
"ch1","data",189.740253,0.000082,,0x01
"ch1","data",189.74034,0.000082,,0x00
"ch1","data",189.7404265,0.000082,,0x03
"ch1","data",189.7405135,0.000082,,0x00
"ch1","data",189.7406,0.000082,,0x01
"ch1","data",189.740687,0.000082,,0x00
"ch1","data",189.7407735,0.000082,,0x00
"ch1","data",189.7408605,0.000082,,0x00
"ch1","data",189.740947,0.000082,,0xB0
"ch1","data",189.741034,0.000082,,0xC0
"ch1","data",189.7411205,0.000082,,0x7D
"ch1","data",189.7412075,0.000082,,0x0D
"ch1","data",189.741294,0.000082,,0x0A
"ch0","data",195.2582465,0.000082,,0xDD
"ch0","data",195.258331,0.000082,,0x02
"ch0","data",195.258416,0.000082,,0x00
"ch0","data",195.2585005,0.000082,,0x3B
"ch0","data",195.258585,0.000082,,0x00
"ch0","data",195.25867,0.000082,,0x7B
"ch0","data",195.2587545,0.000082,,0x38
"ch0","data",195.258839,0.000082,,0x00
"ch0","data",195.2589235,0.000082,,0x11
"ch0","data",195.2590085,0.000082,,0x00
"ch0","data",195.259093,0.000082,,0x01
"ch0","data",195.2591775,0.000082,,0x00
"ch0","data",195.259262,0.000082,,0x00
"ch0","data",195.259347,0.000082,,0x00
"ch0","data",195.2594315,0.000082,,0x01
"ch0","data",195.259516,0.000082,,0x00
"ch0","data",195.2596005,0.000082,,0x46
"ch0","data",195.2596855,0.000082,,0x81
"ch0","data",195.25977,0.000082,,0x9E
"ch0","data",195.2598545,0.000082,,0xE3
"ch0","data",195.2599395,0.000082,,0x00
"ch0","data",195.260024,0.000082,,0x1D
"ch0","data",195.2601085,0.000082,,0x00
"ch0","data",195.2601935,0.000082,,0x0F
"ch0","data",195.260278,0.000082,,0x20
"ch0","data",195.2603625,0.000082,,0x00
"ch0","data",195.260447,0.000082,,0xFD
"ch0","data",195.2605315,0.000082,,0x0A
"ch0","data",195.260616,0.000082,,0xA5
"ch0","data",195.260701,0.000082,,0x27
"ch0","data",195.2607855,0.000082,,0x56
"ch0","data",195.26087,0.000082,,0xAF
"ch0","data",195.260955,0.000082,,0x00
"ch0","data",195.2610395,0.000082,,0x00
"ch0","data",195.261124,0.000082,,0x00
"ch0","data",195.2612085,0.000082,,0x00
"ch0","data",195.261293,0.000082,,0x00
"ch0","data",195.261378,0.000082,,0x00
"ch0","data",195.2614625,0.000082,,0x61
"ch0","data",195.261547,0.000082,,0x07
"ch0","data",195.261632,0.000082,,0x73
"ch0","data",195.2617165,0.000082,,0x62
"ch0","data",195.261801,0.000082,,0x28
"ch0","data",195.2618855,0.000082,,0x00
"ch0","data",195.26197,0.000082,,0x60
"ch0","data",195.2620545,0.000082,,0x00
"ch0","data",195.2621395,0.000082,,0x00
"ch0","data",195.262224,0.000082,,0x88
"ch0","data",195.2623085,0.000082,,0x00
"ch0","data",195.2623935,0.000082,,0x00
"ch0","data",195.262478,0.000082,,0x98
"ch0","data",195.2625625,0.000082,,0x00
"ch0","data",195.2626475,0.000082,,0x9F
"ch0","data",195.262732,0.000082,,0x00
"ch0","data",195.262817,0.000082,,0x09
"ch0","data",195.2629015,0.000082,,0x00
"ch0","data",195.262986,0.000082,,0x00
"ch0","data",195.263071,0.000082,,0x00
"ch0","data",195.2631555,0.000082,,0x54
"ch0","data",195.26324,0.000082,,0x0E
"ch0","data",195.2633245,0.000082,,0x11
"ch0","data",195.2634095,0.000082,,0xF5
"ch0","data",195.263494,0.000082,,0x7D
"ch0","data",195.2635785,0.000082,,0xDD
"ch0","data",195.2636635,0.000082,,0x02
"ch0","data",195.263748,0.000082,,0x00
"ch0","data",195.263833,0.000082,,0x0F
"ch0","data",195.2639175,0.000082,,0x00
"ch0","data",195.264002,0.000082,,0x7B
"ch0","data",195.2640865,0.000082,,0x0C
"ch0","data",195.2641715,0.000082,,0x00
"ch0","data",195.264256,0.000082,,0x11
"ch0","data",195.264341,0.000082,,0x00
"ch0","data",195.2644255,0.000082,,0x00
"ch0","data",195.26451,0.000082,,0x00
"ch0","data",195.2645945,0.000082,,0x00
"ch0","data",195.2646795,0.000082,,0x00
"ch0","data",195.264764,0.000082,,0x01
"ch0","data",195.2648485,0.000082,,0x00
"ch0","data",195.2649335,0.000082,,0x61
"ch0","data",195.265018,0.000082,,0x76
"ch0","data",195.2651025,0.000082,,0x7D
"ch1","data",195.577155,0.000082,,0x0D
"ch1","data",195.577242,0.000082,,0x0A
"ch1","data",195.5773285,0.000082,,0x00
"ch1","data",195.5774155,0.000082,,0x7B
"ch1","data",195.577502,0.000082,,0x38
"ch1","data",195.577589,0.000082,,0x00
"ch1","data",195.5776755,0.000082,,0x01
"ch1","data",195.5777625,0.000082,,0x00
"ch1","data",195.577849,0.000082,,0x05
"ch1","data",195.577936,0.000082,,0x00
"ch1","data",195.5780225,0.000082,,0x01
"ch1","data",195.5781095,0.000082,,0x00
"ch1","data",195.578196,0.000082,,0x00
"ch1","data",195.578283,0.000082,,0x00
"ch1","data",195.5783695,0.000082,,0x46
"ch1","data",195.5784565,0.000082,,0x81
"ch1","data",195.578543,0.000082,,0x9E
"ch1","data",195.57863,0.000082,,0xE3
"ch1","data",195.5787165,0.000082,,0x00
"ch1","data",195.5788035,0.000082,,0x1D
"ch1","data",195.57889,0.000082,,0x00
"ch1","data",195.578977,0.000082,,0x0F
"ch1","data",195.5790635,0.000082,,0x00
"ch1","data",195.5791505,0.000082,,0x01
"ch1","data",195.579237,0.000082,,0x00
"ch1","data",195.579324,0.000082,,0x00
"ch1","data",195.5794105,0.000082,,0x00
"ch1","data",195.5794975,0.000082,,0x00
"ch1","data",195.579584,0.000082,,0x00
"ch1","data",195.579671,0.000082,,0x00
"ch1","data",195.5797575,0.000082,,0x09
"ch1","data",195.5798445,0.000082,,0x00
"ch1","data",195.579931,0.000082,,0x16
"ch1","data",195.580018,0.000082,,0x25
"ch1","data",195.5801045,0.000082,,0x61
"ch1","data",195.5801915,0.000082,,0x07
"ch1","data",195.580278,0.000082,,0x73
"ch1","data",195.580365,0.000082,,0x62
"ch1","data",195.5804515,0.000082,,0x00
"ch1","data",195.5805385,0.000082,,0x00
"ch1","data",195.580625,0.000082,,0xFF
"ch1","data",195.580712,0.000082,,0x04
"ch1","data",195.5807985,0.000082,,0xFF
"ch1","data",195.5808855,0.000082,,0x0F
"ch1","data",195.580972,0.000082,,0x04
"ch1","data",195.581059,0.000082,,0x40
"ch1","data",195.5811455,0.000082,,0x0C
"ch1","data",195.5812325,0.000082,,0xFE
"ch1","data",195.581319,0.000082,,0x00
"ch1","data",195.581406,0.000082,,0x00
"ch1","data",195.5814925,0.000082,,0x00
"ch1","data",195.5815795,0.000082,,0x01
"ch1","data",195.581666,0.000082,,0x00
"ch1","data",195.581753,0.000082,,0x13
"ch1","data",195.5818395,0.000082,,0x00
"ch1","data",195.5819265,0.000082,,0x00
"ch1","data",195.582013,0.000082,,0x2C
"ch1","data",195.5821,0.000082,,0xCC
"ch1","data",195.5821865,0.000082,,0xBF
"ch1","data",195.5822735,0.000082,,0xCF
"ch1","data",195.58236,0.000082,,0x7D
"ch1","data",195.582447,0.000082,,0x0D
"ch1","data",195.5825335,0.000082,,0x0A
"ch1","data",195.5826205,0.000082,,0x0D
"ch1","data",195.582707,0.000082,,0x0A
"ch1","data",195.582794,0.000082,,0x00
"ch1","data",195.5828805,0.000082,,0x7B
"ch1","data",195.5829675,0.000082,,0x38
"ch1","data",195.583054,0.000082,,0x00
"ch1","data",195.583141,0.000082,,0x01
"ch1","data",195.5832275,0.000082,,0x00
"ch1","data",195.5833145,0.000082,,0x05
"ch1","data",195.583401,0.000082,,0x00
"ch1","data",195.583488,0.000082,,0x01
"ch1","data",195.5835745,0.000082,,0x00
"ch1","data",195.5836615,0.000082,,0x00
"ch1","data",195.583748,0.000082,,0x00
"ch1","data",195.583835,0.000082,,0x00
"ch1","data",195.5839215,0.000082,,0x12
"ch1","data",195.5840085,0.000082,,0x4B
"ch1","data",195.584095,0.000082,,0x00
"ch1","data",195.584182,0.000082,,0x38
"ch1","data",195.5842685,0.000082,,0x0D
"ch1","data",195.5843555,0.000082,,0x16
"ch1","data",195.584442,0.000082,,0xFD
"ch1","data",195.584529,0.000082,,0x00
"ch1","data",195.5846155,0.000082,,0x00
"ch1","data",195.5847025,0.000082,,0x00
"ch1","data",195.584789,0.000082,,0x00
"ch1","data",195.584876,0.000082,,0x00
"ch1","data",195.5849625,0.000082,,0x00
"ch1","data",195.5850495,0.000082,,0x00
"ch1","data",195.585136,0.000082,,0x00
"ch1","data",195.585223,0.000082,,0x3E
"ch1","data",195.5853095,0.000082,,0x00
"ch1","data",195.5853965,0.000082,,0xFF
"ch1","data",195.585483,0.000082,,0x41
"ch1","data",195.58557,0.000082,,0x04
"ch1","data",195.5856565,0.000082,,0x00
"ch1","data",195.5857435,0.000082,,0x00
"ch1","data",195.58583,0.000082,,0x00
"ch1","data",195.585917,0.000082,,0x90
"ch1","data",195.5860035,0.000082,,0x01
"ch1","data",195.5860905,0.000082,,0x14
"ch1","data",195.586177,0.000082,,0x00
"ch1","data",195.586264,0.000082,,0x00
"ch1","data",195.5863505,0.000082,,0x00
"ch1","data",195.5864375,0.000082,,0x00
"ch1","data",195.586524,0.000082,,0x00
"ch1","data",195.586611,0.000082,,0x00
"ch1","data",195.5866975,0.000082,,0x00
"ch1","data",195.5867845,0.000082,,0x00
"ch1","data",195.586871,0.000082,,0x00
"ch1","data",195.586958,0.000082,,0x00
"ch1","data",195.5870445,0.000082,,0x00
"ch1","data",195.5871315,0.000082,,0x00
"ch1","data",195.587218,0.000082,,0x00
"ch1","data",195.587305,0.000082,,0x00
"ch1","data",195.5873915,0.000082,,0x00
"ch1","data",195.5874785,0.000082,,0x00
"ch1","data",195.587565,0.000082,,0x00
"ch1","data",195.587652,0.000082,,0xBA
"ch1","data",195.5877385,0.000082,,0x74
"ch1","data",195.5878255,0.000082,,0x7D
"ch1","data",195.587912,0.000082,,0x0D
"ch1","data",195.587999,0.000082,,0x0A
"ch1","data",195.5880855,0.000082,,0x0D
"ch1","data",195.5881725,0.000082,,0x0A
"ch1","data",195.588259,0.000082,,0x0D
"ch1","data",195.588346,0.000082,,0x0A
"ch1","data",195.5884325,0.000082,,0x00
"ch1","data",195.5885195,0.000082,,0x7B
"ch1","data",195.588606,0.000082,,0x0C
"ch1","data",195.588693,0.000082,,0x00
"ch1","data",195.5887795,0.000082,,0x01
"ch1","data",195.5888665,0.000082,,0x00
"ch1","data",195.588953,0.000082,,0x03
"ch1","data",195.58904,0.000082,,0x00
"ch1","data",195.5891265,0.000082,,0x01
"ch1","data",195.5892135,0.000082,,0x00
"ch1","data",195.5893,0.000082,,0x00
"ch1","data",195.589387,0.000082,,0x00
"ch1","data",195.5894735,0.000082,,0xB0
"ch1","data",195.5895605,0.000082,,0xC0
"ch1","data",195.589647,0.000082,,0x7D
"ch1","data",195.589734,0.000082,,0x0D
"ch1","data",195.5898205,0.000082,,0x0A
"ch0","data",201.6101765,0.000082,,0xDD
"ch0","data",201.6102615,0.000082,,0x02
"ch0","data",201.610346,0.000082,,0x00
"ch0","data",201.610431,0.000082,,0x3B
"ch0","data",201.6105155,0.000082,,0x00
"ch0","data",201.6106,0.000082,,0x7B
"ch0","data",201.610685,0.000082,,0x38
"ch0","data",201.6107695,0.000082,,0x00
"ch0","data",201.610854,0.000082,,0x11
"ch0","data",201.610939,0.000082,,0x00
"ch0","data",201.6110235,0.000082,,0x01
"ch0","data",201.611108,0.000082,,0x00
"ch0","data",201.611193,0.000082,,0x00
"ch0","data",201.6112775,0.000082,,0x00
"ch0","data",201.611362,0.000082,,0x01
"ch0","data",201.611447,0.000082,,0x00
"ch0","data",201.6115315,0.000082,,0x46
"ch0","data",201.6116165,0.000082,,0x81
"ch0","data",201.611701,0.000082,,0x9E
"ch0","data",201.6117855,0.000082,,0xE3
"ch0","data",201.61187,0.000082,,0x00
"ch0","data",201.6119545,0.000082,,0x1D
"ch0","data",201.6120395,0.000082,,0x00
"ch0","data",201.612124,0.000082,,0x0F
"ch0","data",201.6122085,0.000082,,0x20
"ch0","data",201.612293,0.000082,,0x00
"ch0","data",201.612378,0.000082,,0x02
"ch0","data",201.6124625,0.000082,,0x0B
"ch0","data",201.612547,0.000082,,0xA5
"ch0","data",201.6126315,0.000082,,0x27
"ch0","data",201.612716,0.000082,,0x56
"ch0","data",201.612801,0.000082,,0x89
"ch0","data",201.6128855,0.000082,,0x00
"ch0","data",201.61297,0.000082,,0x00
"ch0","data",201.6130545,0.000082,,0x00
"ch0","data",201.6131395,0.000082,,0x00
"ch0","data",201.613224,0.000082,,0x00
"ch0","data",201.6133085,0.000082,,0x00
"ch0","data",201.613393,0.000082,,0x61
"ch0","data",201.6134775,0.000082,,0x07
"ch0","data",201.6135625,0.000082,,0x73
"ch0","data",201.613647,0.000082,,0x62
"ch0","data",201.6137315,0.000082,,0x28
"ch0","data",201.613816,0.000082,,0x00
"ch0","data",201.6139005,0.000082,,0x65
"ch0","data",201.6139855,0.000082,,0x00
"ch0","data",201.61407,0.000082,,0x00
"ch0","data",201.6141545,0.000082,,0x88
"ch0","data",201.614239,0.000082,,0x00
"ch0","data",201.614324,0.000082,,0x00
"ch0","data",201.6144085,0.000082,,0x98
"ch0","data",201.614493,0.000082,,0x00
"ch0","data",201.6145775,0.000082,,0x9F
"ch0","data",201.614662,0.000082,,0x00
"ch0","data",201.614747,0.000082,,0x09
"ch0","data",201.6148315,0.000082,,0x00
"ch0","data",201.6149165,0.000082,,0x00
"ch0","data",201.615001,0.000082,,0x00
"ch0","data",201.6150855,0.000082,,0x54
"ch0","data",201.6151705,0.000082,,0x0E
"ch0","data",201.615255,0.000082,,0xE2
"ch0","data",201.6153395,0.000082,,0xEB
"ch0","data",201.615424,0.000082,,0x7D
"ch0","data",201.615509,0.000082,,0xDD
"ch0","data",201.6155935,0.000082,,0x02
"ch0","data",201.6156785,0.000082,,0x00
"ch0","data",201.615763,0.000082,,0x13
"ch0","data",201.6158475,0.000082,,0x00
"ch0","data",201.6159325,0.000082,,0x7B
"ch0","data",201.616017,0.000082,,0x10
"ch0","data",201.6161015,0.000082,,0x00
"ch0","data",201.6161865,0.000082,,0x11
"ch0","data",201.616271,0.000082,,0x00
"ch0","data",201.6163555,0.000082,,0x08
"ch0","data",201.61644,0.000082,,0x00
"ch0","data",201.616525,0.000082,,0x00
"ch0","data",201.6166095,0.000082,,0x00
"ch0","data",201.616694,0.000082,,0x01
"ch0","data",201.6167785,0.000082,,0x00
"ch0","data",201.6168635,0.000082,,0x04
"ch0","data",201.616948,0.000082,,0x00
"ch0","data",201.6170325,0.000082,,0x00
"ch0","data",201.617117,0.000082,,0x00
"ch0","data",201.617202,0.000082,,0x34
"ch0","data",201.6172865,0.000082,,0x99
"ch0","data",201.617371,0.000082,,0x7D
"ch0","data",201.617456,0.000082,,0xDD
"ch0","data",201.6175405,0.000082,,0x02
"ch0","data",201.617625,0.000082,,0x00
"ch0","data",201.61771,0.000082,,0x0F
"ch0","data",201.6177945,0.000082,,0x00
"ch0","data",201.6178795,0.000082,,0x7B
"ch0","data",201.617964,0.000082,,0x0C
"ch0","data",201.6180485,0.000082,,0x00
"ch0","data",201.6181335,0.000082,,0x11
"ch0","data",201.618218,0.000082,,0x00
"ch0","data",201.618303,0.000082,,0x00
"ch0","data",201.6183875,0.000082,,0x00
"ch0","data",201.618472,0.000082,,0x00
"ch0","data",201.618557,0.000082,,0x00
"ch0","data",201.6186415,0.000082,,0x01
"ch0","data",201.618726,0.000082,,0x00
"ch0","data",201.618811,0.000082,,0x61
"ch0","data",201.6188955,0.000082,,0x76
"ch0","data",201.6189805,0.000082,,0x7D
"ch0","data",201.619065,0.000082,,0xDD
"ch0","data",201.6191495,0.000082,,0x02
"ch0","data",201.6192345,0.000082,,0x00
"ch0","data",201.619319,0.000082,,0x0F
"ch0","data",201.6194035,0.000082,,0x00
"ch0","data",201.6194885,0.000082,,0x7B
"ch0","data",201.619573,0.000082,,0x0C
"ch0","data",201.6196575,0.000082,,0x00
"ch0","data",201.6197425,0.000082,,0x11
"ch0","data",201.619827,0.000082,,0x00
"ch0","data",201.6199115,0.000082,,0x0B
"ch0","data",201.619996,0.000082,,0x00
"ch0","data",201.6200805,0.000082,,0x00
"ch0","data",201.6201655,0.000082,,0x00
"ch0","data",201.62025,0.000082,,0x01
"ch0","data",201.6203345,0.000082,,0x00
"ch0","data",201.6204195,0.000082,,0xC3
"ch0","data",201.620504,0.000082,,0xB5
"ch0","data",201.6205885,0.000082,,0x7D
"ch1","data",202.0102725,0.000082,,0x0D
"ch1","data",202.010359,0.000082,,0x0A
"ch1","data",202.010446,0.000082,,0x00
"ch1","data",202.0105325,0.000082,,0x7B
"ch1","data",202.0106195,0.000082,,0x38
"ch1","data",202.010706,0.000082,,0x00
"ch1","data",202.010793,0.000082,,0x01
"ch1","data",202.0108795,0.000082,,0x00
"ch1","data",202.0109665,0.000082,,0x05
"ch1","data",202.011053,0.000082,,0x00
"ch1","data",202.01114,0.000082,,0x01
"ch1","data",202.0112265,0.000082,,0x00
"ch1","data",202.0113135,0.000082,,0x00
"ch1","data",202.0114,0.000082,,0x00
"ch1","data",202.011487,0.000082,,0x46
"ch1","data",202.0115735,0.000082,,0x81
"ch1","data",202.0116605,0.000082,,0x9E
"ch1","data",202.011747,0.000082,,0xE3
"ch1","data",202.011834,0.000082,,0x00
"ch1","data",202.0119205,0.000082,,0x1D
"ch1","data",202.0120075,0.000082,,0x00
"ch1","data",202.012094,0.000082,,0x0F
"ch1","data",202.012181,0.000082,,0x00
"ch1","data",202.0122675,0.000082,,0x01
"ch1","data",202.0123545,0.000082,,0x00
"ch1","data",202.012441,0.000082,,0x00
"ch1","data",202.012528,0.000082,,0x00
"ch1","data",202.0126145,0.000082,,0x00
"ch1","data",202.0127015,0.000082,,0x00
"ch1","data",202.012788,0.000082,,0x00
"ch1","data",202.012875,0.000082,,0x09
"ch1","data",202.0129615,0.000082,,0x00
"ch1","data",202.0130485,0.000082,,0x16
"ch1","data",202.013135,0.000082,,0x25
"ch1","data",202.013222,0.000082,,0x61
"ch1","data",202.0133085,0.000082,,0x07
"ch1","data",202.0133955,0.000082,,0x73
"ch1","data",202.013482,0.000082,,0x62
"ch1","data",202.013569,0.000082,,0x00
"ch1","data",202.0136555,0.000082,,0x00
"ch1","data",202.0137425,0.000082,,0xFF
"ch1","data",202.013829,0.000082,,0x04
"ch1","data",202.013916,0.000082,,0xFF
"ch1","data",202.0140025,0.000082,,0x0F
"ch1","data",202.0140895,0.000082,,0x04
"ch1","data",202.014176,0.000082,,0x40
"ch1","data",202.014263,0.000082,,0x0C
"ch1","data",202.0143495,0.000082,,0xFE
"ch1","data",202.0144365,0.000082,,0x00
"ch1","data",202.014523,0.000082,,0x00
"ch1","data",202.01461,0.000082,,0x00
"ch1","data",202.0146965,0.000082,,0x01
"ch1","data",202.0147835,0.000082,,0x00
"ch1","data",202.01487,0.000082,,0x13
"ch1","data",202.014957,0.000082,,0x00
"ch1","data",202.0150435,0.000082,,0x00
"ch1","data",202.0151305,0.000082,,0x2C
"ch1","data",202.015217,0.000082,,0xCC
"ch1","data",202.015304,0.000082,,0xBF
"ch1","data",202.0153905,0.000082,,0xCF
"ch1","data",202.0154775,0.000082,,0x7D
"ch1","data",202.015564,0.000082,,0x0D
"ch1","data",202.015651,0.000082,,0x0A
"ch1","data",202.0157375,0.000082,,0x0D
"ch1","data",202.0158245,0.000082,,0x0A
"ch1","data",202.015911,0.000082,,0x00
"ch1","data",202.015998,0.000082,,0x7B
"ch1","data",202.0160845,0.000082,,0x38
"ch1","data",202.0161715,0.000082,,0x00
"ch1","data",202.016258,0.000082,,0x01
"ch1","data",202.016345,0.000082,,0x00
"ch1","data",202.0164315,0.000082,,0x05
"ch1","data",202.0165185,0.000082,,0x00
"ch1","data",202.016605,0.000082,,0x01
"ch1","data",202.016692,0.000082,,0x00
"ch1","data",202.0167785,0.000082,,0x00
"ch1","data",202.0168655,0.000082,,0x00
"ch1","data",202.016952,0.000082,,0x00
"ch1","data",202.017039,0.000082,,0x12
"ch1","data",202.0171255,0.000082,,0x4B
"ch1","data",202.0172125,0.000082,,0x00
"ch1","data",202.017299,0.000082,,0x38
"ch1","data",202.017386,0.000082,,0x0D
"ch1","data",202.0174725,0.000082,,0x16
"ch1","data",202.0175595,0.000082,,0xFD
"ch1","data",202.017646,0.000082,,0x00
"ch1","data",202.017733,0.000082,,0x00
"ch1","data",202.0178195,0.000082,,0x00
